               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.056182,            0.027351,            0.035545,             0.20825,             0.39878,               0.257,             0.13826,            0.013096,           0.0096086,            0.015648,            0.070462,           0.0032821,           0.0032821
